,start,end,url,expanded_url,display_url,images,status,title,description,unwound_url,id,author_id,text,created_at,retweet_count,reply_count,like_count,quote_count,reference_type,reference_id,media_key
67,127,150,https://t.co/A1kNbkOKQs,https://www.oregonlive.com/crime/2022/12/oregons-attorney-general-concedes-state-unable-to-put-permit-to-purchase-gun-program-in-place-by-date-measure-114-becomes-law.html,oregonlive.com/crime/2022/12/…,"[{'url': 'https://pbs.twimg.com/news_img/1599649090308304896/RRltQwcV?format=jpg&name=orig', 'width': 1280, 'height': 850}, {'url': 'https://pbs.twimg.com/news_img/1599649090308304896/RRltQwcV?format=jpg&name=150x150', 'width': 150, 'height': 150}]",200,Oregon’s attorney general concedes state unable to put permit-to-purchase gun program in place by date Measure 114 becomes law,"In a three-page letter to the court filed at 9:18 p.m. Sunday, Senior Assistant Attorney General Brian Simmonds Marshall conceded that local law enforcement agencies have made it clear that “necessary pieces of the permit to purchase system will not be in place” by Dec. 8, the date the measure is set to take effect.",https://www.oregonlive.com/crime/2022/12/oregons-attorney-general-concedes-state-unable-to-put-permit-to-purchase-gun-program-in-place-by-date-measure-114-becomes-law.html,1599649089779830784,223587964,Oregon’s attorney general concedes state unable to put permit-to-purchase gun program in place by date Measure 114 becomes law https://t.co/A1kNbkOKQs,2022-12-05T06:17:17.000Z,2,2,11,0,,,
68,122,145,https://t.co/wCraalwgZQ,https://twitter.com/maxoregonian/status/1599639173593714689/photo/1,pic.twitter.com/wCraalwgZQ,,,,,,1599639173593714689,223587964,BREAKING: Oregon AG to postpone permit requirement for Measure 114 because law enforcement not ready to put it into place https://t.co/wCraalwgZQ,2022-12-05T05:37:53.000Z,42,22,172,14,,,3_1599639169260998656
69,119,142,https://t.co/A4A7IEOMTV,http://oregonlive.com,oregonlive.com,"[{'url': 'https://pbs.twimg.com/news_img/1597652385207312385/CPuZ3Ans?format=jpg&name=orig', 'width': 200, 'height': 200}, {'url': 'https://pbs.twimg.com/news_img/1597652385207312385/CPuZ3Ans?format=jpg&name=150x150', 'width': 150, 'height': 150}]",200,"Oregon Local News, Breaking News, Sports & Weather","Get the latest Oregon Local News, Sports News & US breaking News. View daily OR weather updates, watch videos and photos, join the discussion in forums. Find more news articles and stories online at OregonLive.com",https://www.oregonlive.com/,1599461531355615232,223587964,"Oregon Measure 114: Sheriffs, police chiefs tell judge their agencies are ‘unprepared’ to support gun permit program - https://t.co/A4A7IEOMTV https://t.co/VKuUfSCJm7",2022-12-04T17:52:00.000Z,5.0,6.0,14.0,2.0,,,
70,143,166,https://t.co/VKuUfSCJm7,https://www.oregonlive.com/crime/2022/12/oregon-measure-114-sheriffs-police-chiefs-tell-judge-their-agencies-are-unprepared-to-support-gun-permit-program.html,oregonlive.com/crime/2022/12/…,"[{'url': 'https://pbs.twimg.com/news_img/1599446565466542080/Tf7sweCM?format=jpg&name=orig', 'width': 1280, 'height': 895}, {'url': 'https://pbs.twimg.com/news_img/1599446565466542080/Tf7sweCM?format=jpg&name=150x150', 'width': 150, 'height': 150}]",200,"Oregon Measure 114: Sheriffs, police chiefs tell judge their agencies are ‘unprepared’ to support gun permit program","Their submissions to the court come as U.S. District Judge Karin J. Immergut is expected to issue a ruling by Tuesday on whether to temporarily halt Measure 114, which is supposed to take effect Thursday.",https://www.oregonlive.com/crime/2022/12/oregon-measure-114-sheriffs-police-chiefs-tell-judge-their-agencies-are-unprepared-to-support-gun-permit-program.html,1599461531355615232,223587964,"Oregon Measure 114: Sheriffs, police chiefs tell judge their agencies are ‘unprepared’ to support gun permit program - https://t.co/A4A7IEOMTV https://t.co/VKuUfSCJm7",2022-12-04T17:52:00.000Z,,,,,,,
71,,,,,,,,,,,1599288302276050944,223587964,RT @jwquick: One of the cool things about watching Anfernee Simons’ rise throughout the years: he is as considerate and humble as he is tal…,2022-12-04T06:23:39.000Z,41,0,0,0,retweeted,1599265195884679170,
72,,,,,,,,,,,1599264536825335809,223587964,Chauncey on Watford: ‘He’s just one of those glue guys.’,2022-12-04T04:49:13.000Z,1,0,4,0,,,
73,46,69,https://t.co/FWLmBS5Ijx,https://twitter.com/trailblazers/status/1599258678405738496/video/1,pic.twitter.com/FWLmBS5Ijx,,,,,,1599259413311016960,223587964,"RT @trailblazers: BLAZERS WIN!!
BLAZERS WIN!! https://t.co/FWLmBS5Ijx",2022-12-04T04:28:51.000Z,245,0,0,0,retweeted,1599258678405738496,13_1599258480468058112
74,43,66,https://t.co/oBPALIDlWL,https://twitter.com/aaronjfentress/status/1599251069867261954,twitter.com/aaronjfentress…,,,,,,1599251390257590272,223587964,Lamar: ‘Bouncing Brown is back in town..!’ https://t.co/oBPALIDlWL,2022-12-04T03:56:58.000Z,1,1,9,0,quoted,1599251069867261954,
75,,,,,,,,,,,1598890928147927041,223587964,"@newplasticbags No , recordings aren’t permitted in federal court.",2022-12-03T04:04:37.000Z,1,1,2,0,replied_to,1598888593141170177,
76,,,,,,,,,,,1598843608215736320,223587964,"Including the use of paper fingerprint cards, says State Police Capt. Kyle Kennedy",2022-12-03T00:56:35.000Z,2,2,2,0,replied_to,1598841401433018368,
77,239,262,https://t.co/DgrOefffHq,https://twitter.com/maxoregonian/status/1598823989748830209,twitter.com/maxoregonian/s…,,,,,,1598841401433018368,223587964,"State police say the permit-to-purchase program will be a manual paper process - not done electronically - when it’s expected to take effect Dec. 8 , due to a “very short window to develop a program and have technology available for use…” https://t.co/DgrOefffHq",2022-12-03T00:47:49.000Z,1,6,2,0,quoted,1598823989748830209,
78,56,79,https://t.co/GEDSN4PZ6F,https://www.oregonlive.com/crime/2022/12/oregon-measure-114-gun-control-challenge-heard-in-court.html,oregonlive.com/crime/2022/12/…,,200,Oregon Measure 114 gun control challenge heard in court,"U.S. District Judge Karin J. Immergut, after hearing two hours of argument, said she'll rule early next week on whether or not to grant a temporary restraining order.",https://www.oregonlive.com/crime/2022/12/oregon-measure-114-gun-control-challenge-heard-in-court.html,1598823989748830209,223587964,Oregon Measure 114 gun control challenge heard in court https://t.co/GEDSN4PZ6F,2022-12-02T23:38:38.000Z,1,0,0,1,,,
79,,,,,,,,,,,1598776139174268928,223587964,Senior Asst Attorney General Brian Simmonds Marshall told the judge Oregonians will be able to apply for a permit to buy a gun on Dec. 8 - and the court’s public gallery erupted in laughter,2022-12-02T20:28:30.000Z,15,12,103,4,replied_to,1598771350109552641,
80,,,,,,,,,,,1598771350109552641,223587964,Federal Judge Karin J. Immergut said she expects to issue written ruling early next week - Mon or Tues- on whether or not to grant temporary restraining order that would bar OR gun control Measure 114 from taking effect. She heard 2 hrs of arguments. (1/),2022-12-02T20:09:28.000Z,17,9,100,2,,,
81,,,,,,,,,,,1598735319503110144,223587964,"Court has opened an overflow courtroom , 10 A , in federal courthouse to accommodate crowd",2022-12-02T17:46:17.000Z,0,1,3,0,replied_to,1598734678084964352,
82,211,234,https://t.co/Cw7wQrQr21,https://twitter.com/maxoregonian/status/1598108577033760775,twitter.com/maxoregonian/s…,,,,,,1598734678084964352,223587964,About 30 people waiting outside doors to US District Judge Karin J. Immergut’s courtroom this morning to hear argument on emergency motion for temp restraining order against new OR’s new gun control Measure 114 https://t.co/Cw7wQrQr21,2022-12-02T17:43:44.000Z,1,2,10,0,quoted,1598108577033760775,
83,,,,,,,,,,,1598702571669135360,223587964,"Attorneys Paul D. Clement, a former U.S. Solicitor General, &amp; Erin E. Murphy, will apply to practice in Oregon’s district court, suit says. They argued case before the nation’s high court that struck down a New York law that placed strict limits on carrying guns outside the home.",2022-12-02T15:36:10.000Z,0,1,7,0,replied_to,1598701888639500288,
84,254,277,https://t.co/Rz5LMYfWmX,https://www.oregonlive.com/crime/2022/12/oregon-measure-114-draws-third-legal-suit-latest-from-nra-national-shooting-sports-foundation.html,oregonlive.com/crime/2022/12/…,,200,"Oregon Measure 114 draws third legal suit, latest from NRA, National Shooting Sports Foundation","The National Rifle Association’s Oregon affiliate, joined by two former state lawmakers, an Oregon sporting goods store and the National Shooting Sports Foundation, Thursday filed the third lawsuit challenging Measure 114, a day before a judge hears arguments on whether to delay the gun control measure from taking effect.",https://www.oregonlive.com/crime/2022/12/oregon-measure-114-draws-third-legal-suit-latest-from-nra-national-shooting-sports-foundation.html,1598701888639500288,223587964,"A Lake Oswego-based lawyer filed the new lawsuit, but he’s expected to have help from two of the lawyers responsible for the major gun rights victory in June before U.S. Supreme Court that set a new legal standard for evaluating Second Amendment claims. https://t.co/Rz5LMYfWmX",2022-12-02T15:33:27.000Z,0,1,6,0,,,
85,58,81,https://t.co/HblaPxPRbs,https://theathletic.com/3961020/2022/12/02/rhian-wilkinson-portland-thorns/,theathletic.com/3961020/2022/1…,"[{'url': 'https://pbs.twimg.com/news_img/1598694266284277761/mbbFajtN?format=jpg&name=orig', 'width': 1024, 'height': 731}, {'url': 'https://pbs.twimg.com/news_img/1598694266284277761/mbbFajtN?format=jpg&name=150x150', 'width': 150, 'height': 150}]",200,Rhian Wilkinson resigns from Portland Thorns amidst player concerns,Wilkinson departs after winning the NWSL Champsionship in her first year as head coach,https://theathletic.com/3961020/2022/12/02/rhian-wilkinson-portland-thorns/,1598700807939330048,223587964,RT @RyanTClarke: Full story from @itsmeglinehan. #BAONPDX https://t.co/HblaPxPRbs,2022-12-02T15:29:09.000Z,9,0,0,0,retweeted,1598695722224082945,
86,98,121,https://t.co/A4A7IEOMTV,http://oregonlive.com,oregonlive.com,"[{'url': 'https://pbs.twimg.com/news_img/1597652385207312385/CPuZ3Ans?format=jpg&name=orig', 'width': 200, 'height': 200}, {'url': 'https://pbs.twimg.com/news_img/1597652385207312385/CPuZ3Ans?format=jpg&name=150x150', 'width': 150, 'height': 150}]",200,"Oregon Local News, Breaking News, Sports & Weather","Get the latest Oregon Local News, Sports News & US breaking News. View daily OR weather updates, watch videos and photos, join the discussion in forums. Find more news articles and stories online at OregonLive.com",https://www.oregonlive.com/,1598521454840418304,223587964,"Oregon Measure 114 draws third legal suit, latest from NRA, National Shooting Sports Foundation - https://t.co/A4A7IEOMTV https://t.co/Rz5LMYfWmX",2022-12-02T03:36:28.000Z,0.0,1.0,7.0,0.0,,,
87,122,145,https://t.co/Rz5LMYfWmX,https://www.oregonlive.com/crime/2022/12/oregon-measure-114-draws-third-legal-suit-latest-from-nra-national-shooting-sports-foundation.html,oregonlive.com/crime/2022/12/…,,200,"Oregon Measure 114 draws third legal suit, latest from NRA, National Shooting Sports Foundation","The National Rifle Association’s Oregon affiliate, joined by two former state lawmakers, an Oregon sporting goods store and the National Shooting Sports Foundation, Thursday filed the third lawsuit challenging Measure 114, a day before a judge hears arguments on whether to delay the gun control measure from taking effect.",https://www.oregonlive.com/crime/2022/12/oregon-measure-114-draws-third-legal-suit-latest-from-nra-national-shooting-sports-foundation.html,1598521454840418304,223587964,"Oregon Measure 114 draws third legal suit, latest from NRA, National Shooting Sports Foundation - https://t.co/A4A7IEOMTV https://t.co/Rz5LMYfWmX",2022-12-02T03:36:28.000Z,,,,,,,
88,110,133,https://t.co/A4A7IEOMTV,http://oregonlive.com,oregonlive.com,"[{'url': 'https://pbs.twimg.com/news_img/1597652385207312385/CPuZ3Ans?format=jpg&name=orig', 'width': 200, 'height': 200}, {'url': 'https://pbs.twimg.com/news_img/1597652385207312385/CPuZ3Ans?format=jpg&name=150x150', 'width': 150, 'height': 150}]",200,"Oregon Local News, Breaking News, Sports & Weather","Get the latest Oregon Local News, Sports News & US breaking News. View daily OR weather updates, watch videos and photos, join the discussion in forums. Find more news articles and stories online at OregonLive.com",https://www.oregonlive.com/,1598433869312978944,223587964,"‘No effective supervision’: Washington County DA blasts GPS failure, lack of bail in double murder, suicide - https://t.co/A4A7IEOMTV ⁦@PDXzane⁩  https://t.co/RuZIGCcaOO",2022-12-01T21:48:26.000Z,0.0,1.0,2.0,0.0,,,
89,146,169,https://t.co/RuZIGCcaOO,https://www.oregonlive.com/crime/2022/12/no-effective-supervision-washington-county-da-blasts-gps-failure-lack-of-bail-in-double-murder-suicide.html,oregonlive.com/crime/2022/12/…,"[{'url': 'https://pbs.twimg.com/news_img/1598433869719801857/5_BebI7G?format=jpg&name=orig', 'width': 1280, 'height': 710}, {'url': 'https://pbs.twimg.com/news_img/1598433869719801857/5_BebI7G?format=jpg&name=150x150', 'width': 150, 'height': 150}]",200,"‘No effective supervision’: Washington County DA blasts GPS failure, lack of bail in double murder, suicide","Washington County District Attorney Kevin Barton called the homicides of Gabriela Jimenez, 43, and Lenin Hernandez-Rosas, 38, “a tragic example of a pretrial release failure.""",https://www.oregonlive.com/crime/2022/12/no-effective-supervision-washington-county-da-blasts-gps-failure-lack-of-bail-in-double-murder-suicide.html,1598433869312978944,223587964,"‘No effective supervision’: Washington County DA blasts GPS failure, lack of bail in double murder, suicide - https://t.co/A4A7IEOMTV ⁦@PDXzane⁩  https://t.co/RuZIGCcaOO",2022-12-01T21:48:26.000Z,,,,,,,
90,,,,,,,,,,,1598364993636139009,223587964,"RT @RyanTClarke: BREAKING: Merritt Paulson is officially selling the Portland Thorns.

I sat down with Paulson on Wednesday to discuss his…",2022-12-01T17:14:45.000Z,39,0,0,0,retweeted,1598361420688596992,
91,59,82,https://t.co/RR9Y7JD84w,https://www.johncanzano.com/p/canzano-merritt-paulson-selling-portland?publication_id=795059&utm_medium=email&action=share&isFreemail=true,johncanzano.com/p/canzano-merr…,"[{'url': 'https://pbs.twimg.com/news_img/1598364029462142976/1S-2OQJo?format=jpg&name=orig', 'width': 901, 'height': 600}, {'url': 'https://pbs.twimg.com/news_img/1598364029462142976/1S-2OQJo?format=jpg&name=150x150', 'width': 150, 'height': 150}]",200,Canzano: Merritt Paulson selling Portland Thorns franchise,Owner speaks out in a 1-on-1 interview.,https://www.johncanzano.com/p/canzano-merritt-paulson-selling-portland?publication_id=795059&utm_medium=email&action=share&isFreemail=true,1598364029160132608,223587964,Canzano: Merritt Paulson selling Portland Thorns franchise https://t.co/RR9Y7JD84w,2022-12-01T17:10:55.000Z,1,1,0,0,,,
92,100,123,https://t.co/06YOff6XOZ,https://www.oregonlive.com/crime/2022/12/delaying-oregon-gun-control-measure-114-would-lead-to-unnecessary-deaths-attorney-general-argues.html,oregonlive.com/crime/2022/12/…,"[{'url': 'https://pbs.twimg.com/news_img/1598108577562234881/GgKPz81B?format=jpg&name=orig', 'width': 1280, 'height': 853}, {'url': 'https://pbs.twimg.com/news_img/1598108577562234881/GgKPz81B?format=jpg&name=150x150', 'width': 150, 'height': 150}]",200,"Delaying Oregon gun control Measure 114 would lead to ‘unnecessary deaths,’ attorney general argues","The attorney general’s office, in its response to the Oregon Firearms Federation's lawsuit, argued large-capacity magazines that hold more than 10 rounds are not “arms” protected by the Second Amendment and the state’s new requirement for a permit to purchase a gun will withstand constitutional scrutiny.",https://www.oregonlive.com/crime/2022/12/delaying-oregon-gun-control-measure-114-would-lead-to-unnecessary-deaths-attorney-general-argues.html,1598108577033760775,223587964,"Delaying Oregon gun control Measure 114 would lead to ‘unnecessary deaths,’ attorney general argues https://t.co/06YOff6XOZ",2022-12-01T00:15:50.000Z,0,2,4,2,,,
93,278,301,https://t.co/bMyqiatHCW,https://twitter.com/maxoregonian/status/1597817940250091520/photo/1,pic.twitter.com/bMyqiatHCW,,,,,,1597817940250091520,223587964,"Union County Sheriff, Malheur County Sheriff and Pendleton gun shop owner Harold Haden Jr., of Garner’s Sporting Goods, have joined OR Firearms Federation, Sherman Cty Sheriff and a Keizer gun store owner in suit against OR's gov, and attorney general, challenging Measure 114. https://t.co/bMyqiatHCW",2022-11-30T05:00:57.000Z,3,6,19,2,,,3_1597816932992192514
94,,,,,,,,,,,1597813896660025344,223587964,RT @CHold: That's seven-straight points for @JeramiGrant and an 11-2 run for Portland,2022-11-30T04:44:53.000Z,10,0,0,0,retweeted,1597811852800512001,
95,124,147,https://t.co/Rs7ugFS0IW,https://www.oregonlive.com/crime/2022/11/dealing-deadly-drug-to-oregon-man-who-just-completed-treatment-one-of-the-most-immoral-things-someone-can-do-judge-says.html,oregonlive.com/crime/2022/11/…,"[{'url': 'https://pbs.twimg.com/news_img/1597768042515431425/shoSAiS7?format=jpg&name=orig', 'width': 1280, 'height': 1312}, {'url': 'https://pbs.twimg.com/news_img/1597768042515431425/shoSAiS7?format=jpg&name=150x150', 'width': 150, 'height': 150}]",200,"Dealing deadly drug to Oregon man who just completed treatment: ‘One of the most immoral things someone can do,’ judge says","Chase Gill, 25, died from a fentanyl overdose, hours after he had successfully completed a residential treatment program. On Tuesday, a Douglas County couple was sentenced to federal prison for the sale of a fake oxycodone pill to Gill.",https://www.oregonlive.com/crime/2022/11/dealing-deadly-drug-to-oregon-man-who-just-completed-treatment-one-of-the-most-immoral-things-someone-can-do-judge-says.html,1597768041915641856,223587964,"Dealing deadly drug to Oregon man who just completed treatment: ‘One of the most immoral things someone can do,’ judge says https://t.co/Rs7ugFS0IW",2022-11-30T01:42:40.000Z,0,1,2,0,,,
96,140,163,https://t.co/rwjAzBguj5,https://www.oregonlive.com/crime/2022/11/portland-police-wont-use-flash-bang-rubber-ball-devices-for-crowd-control-city-will-pay-250000-to-settle-suit-by-dont-shoot-portland.html,oregonlive.com/crime/2022/11/…,,200,"Portland police won’t use ‘flash-bang’ rubber ball devices for crowd control, city will pay $250,000 to settle suit by Don’t Shoot Portland","The city also must abide by a 14-month injunction that essentially requires police to follow bureau policy and state law that restricts officers’ use of tear gas, less-lethal launchers, pepper spray and the bureau’s long-range acoustic devices for crowd control.",https://www.oregonlive.com/crime/2022/11/portland-police-wont-use-flash-bang-rubber-ball-devices-for-crowd-control-city-will-pay-250000-to-settle-suit-by-dont-shoot-portland.html,1597659290667745280,223587964,"Portland police won’t use ‘flash-bang’ rubber ball devices for crowd control, city will pay $250,000 to settle suit by Don’t Shoot Portland https://t.co/rwjAzBguj5",2022-11-29T18:30:32.000Z,19,4,35,1,,,
97,,,,,,,,,,,1599968335953031174,993907595000725504,RT @noellecrombie: Looking forward to sending these stories into the world. So grateful to Jonathan &amp; his classmates at Rosemary Anderson H…,2022-12-06T03:25:51.000Z,7,0,0,0,retweeted,1599963904318504962,
98,,,,,,,,,,,1598830676031438848,993907595000725504,RT @rachelwalexande: Gannett continues its local news carnage. This makes me the only reporter who regularly covers non-sports education ne…,2022-12-03T00:05:12.000Z,28,0,0,0,retweeted,1598804423970816002,
99,,,,,,,,,,,1598830573161971712,993907595000725504,"@NataliePateGwin @Salem_Statesman @Gannett Very sorry to hear this, Natalie, and a real loss for Salem",2022-12-03T00:04:48.000Z,0,0,3,0,replied_to,1598773577960259584,
100,,,,,,,,,,,1598158152826249216,993907595000725504,RT @suzettesmith: It would be fun to be MAX for halloween. Get to say all my favorite things: BING BING BING HOOOONK,2022-12-01T03:32:50.000Z,1,0,0,0,retweeted,1598156983148113921,
101,,,,,,,,,,,1599817735093235714,884457226940948480,RT @kayski: Deadline for the @aaja_pdx @SPJOregon Emerging Northwest Journalists Internship is this Friday!! College students with ties to…,2022-12-05T17:27:25.000Z,14,0,0,0,retweeted,1599796908817776640,
102,,,,,,,,,,,1598760920016367616,884457226940948480,via @Report4America,2022-12-02T19:28:01.000Z,0,0,0,0,replied_to,1598760917931819008,
103,257,280,https://t.co/aFayuyzMKC,https://www.oregonlive.com/education/2022/12/mixed-emotions-portland-preschool-faces-closure-as-church-repurposes-land-to-house-indigenous-families.html,oregonlive.com/education/2022…,"[{'url': 'https://pbs.twimg.com/news_img/1598693776234618885/PeRHhojy?format=jpg&name=orig', 'width': 1280, 'height': 960}, {'url': 'https://pbs.twimg.com/news_img/1598693776234618885/PeRHhojy?format=jpg&name=150x150', 'width': 150, 'height': 150}]",200,‘Mixed emotions’: Portland preschool faces closure as church repurposes land to house Indigenous families,"After 25 years of operating in the Presbyterian Church of Laurelhurst, Portland Tillamook Preschool scrambles to find a new location by next spring or face closure.",https://www.oregonlive.com/education/2022/12/mixed-emotions-portland-preschool-faces-closure-as-church-repurposes-land-to-house-indigenous-families.html,1598760917931819008,884457226940948480,"Multnomah County may lose another childcare provider if the school can’t find a new location, after its lease was terminated early. The land will become housing for indigenous single parents/children, potentially returned to the local indigenous community. https://t.co/aFayuyzMKC",2022-12-02T19:28:01.000Z,2,1,3,1,,,
104,,,,,,,,,,,1598096763747172352,884457226940948480,@gabriellecalise @TB_Times Ooh I’m excited for this piece,2022-11-30T23:28:54.000Z,0,0,2,0,replied_to,1598020026149539840,
105,,,,,,,,,,,1597795907806072833,884457226940948480,@GenePark 🥳🥳,2022-11-30T03:33:24.000Z,0,0,0,0,replied_to,1597706002341974016,
106,,,,,,,,,,,1599965761870913537,39621524,"RT @Oregonian: The Safest Place: A school devastated by gun violence fights to protect its students. 

Part 1 coming Sunday, Dec. 11 https:…",2022-12-06T03:15:38.000Z,8,0,0,0,retweeted,1599958053008252928,
107,203,226,https://t.co/6rpewbzmf1,https://www.oregonlive.com/news/2022/12/pacific-university-removes-name-of-racist-former-oregonian-editor-from-campus-building.html,oregonlive.com/news/2022/12/p…,"[{'url': 'https://pbs.twimg.com/news_img/1599862948935397377/Vrir7cWV?format=jpg&name=orig', 'width': 1280, 'height': 960}, {'url': 'https://pbs.twimg.com/news_img/1599862948935397377/Vrir7cWV?format=jpg&name=150x150', 'width': 150, 'height': 150}]",200,Pacific University removes name of racist former Oregonian editor from campus building,"Harvey Scott, the newspaper's longtime editor and part owner, opposed extending voting rights to women and Black people.",https://www.oregonlive.com/news/2022/12/pacific-university-removes-name-of-racist-former-oregonian-editor-from-campus-building.html,1599943886541303809,39621524,"One Oregon university has renamed a building after our reporting revealed the racist legacy of its namesake, a former editor of The Oregonian.

Two school districts say they may follow suit.

My latest: https://t.co/6rpewbzmf1",2022-12-06T01:48:42.000Z,0,0,3,0,,,
108,243,266,https://t.co/6rpewbzmf1,https://www.oregonlive.com/news/2022/12/pacific-university-removes-name-of-racist-former-oregonian-editor-from-campus-building.html,oregonlive.com/news/2022/12/p…,"[{'url': 'https://pbs.twimg.com/news_img/1599862948935397377/Vrir7cWV?format=jpg&name=orig', 'width': 1280, 'height': 960}, {'url': 'https://pbs.twimg.com/news_img/1599862948935397377/Vrir7cWV?format=jpg&name=150x150', 'width': 150, 'height': 150}]",200,Pacific University removes name of racist former Oregonian editor from campus building,"Harvey Scott, the newspaper's longtime editor and part owner, opposed extending voting rights to women and Black people.",https://www.oregonlive.com/news/2022/12/pacific-university-removes-name-of-racist-former-oregonian-editor-from-campus-building.html,1599862946263601153,39621524,"Impact: Citing our reporting, Pacific University, a private college in Forest Grove, is removing former Oregonian editor Harvey Scott's name from a campus building.

For decades, Scott opposed giving women and Black people the right to vote.

https://t.co/6rpewbzmf1",2022-12-05T20:27:05.000Z,0,0,6,0,,,
109,253,276,https://t.co/JLQbgNAFAK,https://www.oregonlive.com/news/2022/12/multnomah-county-public-defender-shortage-leads-to-criminal-cases-dropped-for-alleged-child-beater-robbers-duii-drivers.html,oregonlive.com/news/2022/12/m…,"[{'url': 'https://pbs.twimg.com/news_img/1599434618406637568/YuUMgvjd?format=jpg&name=orig', 'width': 1280, 'height': 853}, {'url': 'https://pbs.twimg.com/news_img/1599434618406637568/YuUMgvjd?format=jpg&name=150x150', 'width': 150, 'height': 150}]",200,"Multnomah County public defender shortage leads to criminal cases dropped for alleged child beater, robbers, DUII drivers",Some victims say the courts need to intervene to stop the cycle of crime.,https://www.oregonlive.com/news/2022/12/multnomah-county-public-defender-shortage-leads-to-criminal-cases-dropped-for-alleged-child-beater-robbers-duii-drivers.html,1599436403641044992,239600819,"As I dug through 200+ cases dismissed in Multnomah County b/c of the public defender shortage, I didn't expect to find this: People accused of beating others, chasing them with knives or threatening them with guns who aren't being prosecuted. My story: https://t.co/JLQbgNAFAK",2022-12-04T16:12:09.000Z,1,1,2,1,,,
110,101,124,https://t.co/r2X7F2cpqd,https://twitter.com/SightSoundmag/status/1599329502680662016/photo/1,pic.twitter.com/r2X7F2cpqd,,,,,,1599504133375262720,8540312,"RT @SightSoundmag: The Greatest Films of All Time, as voted for by Terence Davies #SightAndSoundPoll https://t.co/r2X7F2cpqd",2022-12-04T20:41:17.000Z,85,0,0,0,retweeted,1599329502680662016,3_1599328996990324736
111,83,106,https://t.co/8PxJCxEsJT,https://www.oregonlive.com/entertainment/2022/12/yellowstone-season-5-episode-5-how-to-watch-online-time-tv-channel-12422.html,oregonlive.com/entertainment/…,"[{'url': 'https://pbs.twimg.com/news_img/1599472385673289728/l5JCbV6v?format=jpg&name=orig', 'width': 1280, 'height': 853}, {'url': 'https://pbs.twimg.com/news_img/1599472385673289728/l5JCbV6v?format=jpg&name=150x150', 'width': 150, 'height': 150}]",200,"‘Yellowstone’ Season 5, Episode 5: How to watch online, time, TV channel (12/4/22)","""Yellowstone"" continues Season 5 with an episode titled ""Watch 'Em Ride Away,"" and finds John Dutton canceling meetings related to his duties as governor, so he can help brand cattle at the ranch.",https://www.oregonlive.com/entertainment/2022/12/yellowstone-season-5-episode-5-how-to-watch-online-time-tv-channel-12422.html,1599472385199345664,8540312,"‘Yellowstone’ Season 5, Episode 5: How to watch online, time, TV channel (12/4/22) https://t.co/8PxJCxEsJT",2022-12-04T18:35:08.000Z,0,0,0,0,,,
112,16,39,https://t.co/ZYGYMvPseY,https://twitter.com/Chiro_chan_neko/status/1056022884605259776/video/1,pic.twitter.com/ZYGYMvPseY,,,,,,1598722967894360066,8540312,RT @CatWorkers: https://t.co/ZYGYMvPseY,2022-12-02T16:57:13.000Z,49705,0,0,0,retweeted,1598706919773962243,7_1056022785288495104
113,103,126,https://t.co/xaundowOhl,https://www.oregonlive.com/entertainment/2022/12/the-last-blockbuster-video-store-in-bend-inspires-a-netflix-show-nostalgia-loving-customers-and-more.html,oregonlive.com/entertainment/…,,200,"The last Blockbuster video store in Bend inspires a Netflix show, nostalgia-loving customers, and more","The last Blockbuster video store on the planet, in Bend, Oregon, continues to draw visitors, national attention, and helped inspire a recent Netflix comedy series.",https://www.oregonlive.com/entertainment/2022/12/the-last-blockbuster-video-store-in-bend-inspires-a-netflix-show-nostalgia-loving-customers-and-more.html,1598710021981962241,8540312,"The last Blockbuster video store in Bend inspires a Netflix show, nostalgia-loving customers, and more https://t.co/xaundowOhl",2022-12-02T16:05:46.000Z,0,0,0,0,,,
114,96,119,https://t.co/DWHxAlta3B,https://www.oregonlive.com/entertainment/2022/12/watch-at-home-holiday-favorites-portland-filmed-pinocchio-the-crown-recent-movies-more.html,oregonlive.com/entertainment/…,,200,"Watch at home: Holiday favorites, Portland-filmed ‘Pinocchio,’ ‘The Crown,’ recent movies, more","Staying close to home this holiday season? Viewing choices abound, including Portland-filmed animated features, ""Guillermo del Toro's Pinocchio"" and ""Wendell and Wild,"" along with Season 5 of ""The Crown,"" recent movies like ""Top Gun: Maverick,"" Don't Worry, Darling,"" and more.",https://www.oregonlive.com/entertainment/2022/12/watch-at-home-holiday-favorites-portland-filmed-pinocchio-the-crown-recent-movies-more.html,1598412043803324417,8540312,"Watch at home: Holiday favorites, Portland-filmed ‘Pinocchio,’ ‘The Crown,’ recent movies, more https://t.co/DWHxAlta3B",2022-12-01T20:21:42.000Z,0,0,0,0,,,
115,,,,,,,,,,,1600024578876919809,161568195,@BanKing00777 @NBCSCubs @GDubCub That OBP is unimpressive,2022-12-06T07:09:21.000Z,0,1,1,0,replied_to,1600018426080399360,
116,,,,,,,,,,,1600023276218376192,161568195,@Cap_WSalmon To be better or move on.,2022-12-06T07:04:10.000Z,0,0,0,0,replied_to,1599823721690464257,
117,,,,,,,,,,,1600023165459394560,161568195,@inDUCKtriNATION If he gets the talent there,2022-12-06T07:03:44.000Z,0,0,0,0,replied_to,1599892400859934721,
